id,name,category_code,Operating,Acquired,IPO,Closed,Closed_date,country_code,region,first_funding_date,last_funding_date,funding_rounds,funding_total_usd,emp_engineering_degrees,emp_cs_degrees,emp_business_degrees,emp_matphy_degrees,emp_law_degrees,emp_social_degrees,emp_top_uni_degrees,emp_top_business_degrees,f_engineering_degrees,f_cs_degrees,f_business_degrees,f_matphy_degrees,f_law_degrees,f_social_degrees,f_top_uni_degrees,f_top_business_degrees,emp_big_5_people,emp_mbb_people,emp_industry_people,emp_successful_startup_people,emp_failed_startup_people,emp_succesful_founders,emp_failed_founders,f_big_5_people,f_mbb_people,f_industry_people,f_successful_startup_people,f_failed_startup_people,f_succesful_founders,f_failed_founders,founded_date
10883,Altheus Therapeutics,biotech,1,0,0,0,,USA,Oklahoma City,2011,2013,2,7821094,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006
10884,MedicaMetrix,medical,1,0,0,0,,USA,Boston,2013,2013,1,1631710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
10885,Aldexa Therapeutics,biotech,0,0,0,1,2013,USA,Boston,2013,2013,1,4793666,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004
10886,Modera.co,social,1,0,0,0,,USA,Sacramento,2012,2012,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10887,GoFarGoLocal,other,1,0,0,0,,USA,Washington DC,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10888,Acompli,enterprise,1,0,0,0,,USA,SF Bay,,,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2013
10889,Cuurio,advertising,1,0,0,0,,USA,New York,2013,2013,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013
10890,SEWORKS,security,1,0,0,0,,USA,SF Bay,2013,2013,2,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10891,Nuron Biotech,biotech,1,0,0,0,,USA,Philadelphia,2013,2013,1,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10892,AltheaDx,biotech,1,0,0,0,,USA,San Diego,2013,2013,1,7249849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
10893,REDPoint International,biotech,1,0,0,0,,USA,Vancouver,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10894,VisiQuate,enterprise,1,0,0,0,,USA,SF Bay,2011,2013,2,3805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
10895,ANDalyze,other,1,0,0,0,,USA,Champaign,2012,2013,2,1952608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
10896,ROSTR,software,1,0,0,0,,USA,Jacksonville,2013,2013,1,50000,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10897,Xenoport,biotech,1,0,0,0,,USA,SF Bay,2012,2012,1,20000000,0,0,2,0,2,0,9,4,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,1,0,0,0,0,1999
10898,TrulySocial,games_video,1,0,0,0,,GBR,London,,,0,0,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10899,SABIA,analytics,1,0,0,0,,USA,San Diego,2012,2012,1,295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
10900,SISCAPA Assay Technologies,biotech,1,0,0,0,,USA,Washington DC,2012,2012,1,562000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10901,HealthPocket,web,1,0,0,0,,USA,SF Bay,2012,2012,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2012
10902,Buying Butler,web,1,0,0,0,,GBR,TBD,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10903,Sustainably Fresh Foods,cleantech,1,0,0,0,,USA,California - Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10904,Atlas Learning,education,1,0,0,0,,USA,Austin,2013,2013,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2013
10905,Moni Technologies,mobile,1,0,0,0,,GBR,London,2013,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
10906,Osper,finance,1,0,0,0,,GBR,London,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
10907,CloudVolumes,enterprise,1,0,0,0,,USA,SF Bay,2013,2013,1,21156530,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2011
10908,Skyepack,mobile,1,0,0,0,,USA,West Lafayette,2012,2012,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10909,ZAPS Technologies,hardware,1,0,0,0,,USA,Corvallis,2011,2011,1,569596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
10910,Hubble Telemedical,biotech,1,0,0,0,,USA,Knoxville,2012,2012,2,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10911,2nd Watch,enterprise,1,0,0,0,,USA,Seattle,2011,2013,3,27644420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10912,Tonix Pharmaceuticals Holding,biotech,1,0,0,0,,USA,New York,2011,2012,3,5660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
10913,Scarecrow Visual Effects,games_video,1,0,0,0,,USA,Los Angeles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10914,Real Food Works,hospitality,1,0,0,0,,USA,Philadelphia,2013,2013,2,375000,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
10915,GetAt,search,1,0,0,0,,USA,SF Bay,,,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2013
10916,DropThought,analytics,1,0,0,0,,USA,SF Bay,2013,2013,2,4150000,1,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011
10917,RF Controls,software,1,0,0,0,,USA,Saint Louis,2012,2012,1,2999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
10918,Labels That Talk,hardware,1,0,0,0,,USA,Seattle,2011,2012,2,782000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
10919,Phraxis,medical,1,0,0,0,,USA,Minneapolis,2012,2013,3,3215251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10920,Allakos,biotech,1,0,0,0,,USA,SF Bay,2012,2012,1,9999997,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10921,Single Cell Technology,biotech,1,0,0,0,,USA,SF Bay,2012,2012,1,323777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10922,Sharklet Technologies,biotech,1,0,0,0,,USA,Denver,2012,2012,1,2004554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
10923,eduClipper,education,1,0,0,0,,USA,New York,2012,2012,1,600000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012
10924,Privy,advertising,1,0,0,0,,USA,Boston,2011,2013,2,1857500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10925,Shuttersong,mobile,1,0,0,0,,USA,Boston,2013,2013,2,1675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10926,o9 Solutions,enterprise,1,0,0,0,,USA,Dallas,2012,2013,2,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
10927,Applied BioCode,biotech,1,0,0,0,,USA,Los Angeles,2012,2012,2,8250080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10928,DriveFactor,analytics,1,0,0,0,,USA,Glen Allen,2012,2013,2,5299998,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10929,Bioconnect Systems,biotech,0,0,0,1,2013,USA,Philadelphia,2012,2013,3,11024912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
10930,Vloggr,web,1,0,0,0,,USA,New York,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10931,WebSpectator Corporation,advertising,1,0,0,0,,USA,Los Angeles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10932,AuditFile.com,enterprise,1,0,0,0,,USA,SF Bay,2013,2013,1,0,0,1,4,0,0,0,2,2,0,1,2,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2011
10933,Opsmatic,enterprise,1,0,0,0,,USA,SF Bay,2013,2013,1,3000000,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,2013
10934,Carambola Media,advertising,1,0,0,0,,ISR,Raanana,2013,2013,2,5000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10935,dscovered,other,1,0,0,0,,USA,California,2013,2013,1,20000,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012
10936,BlikBook,education,1,0,0,0,,GBR,London,2011,2013,2,2100000,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10937,PHmHealth,health,1,0,0,0,,USA,Philadelphia,2012,2012,1,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10938,AquaMost,cleantech,1,0,0,0,,USA,Madison,2011,2012,2,2438961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
10939,ElectroCore,medical,1,0,0,0,,USA,Morris Plains,2012,2012,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
10940,arcbazar.com,web,1,0,0,0,,USA,Boston,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010
10941,Splitforce,mobile,1,0,0,0,,USA,TBD,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10942,ApoVax,biotech,1,0,0,0,,USA,Louisville,2011,2012,2,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
10943,Newlans,semiconductor,1,0,0,0,,USA,Boston,2012,2013,2,8865598,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003
10944,Kakoona Music,games_video,1,0,0,0,,USA,Denver,2013,2013,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10945,Open Me,ecommerce,1,0,0,0,,USA,Los Angeles,2013,2013,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2013
10946,Tagboard,software,1,0,0,0,,USA,Seattle,2013,2013,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012
10947,H4Y Corp,biotech,1,0,0,0,,USA,SF Bay,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2013
10948,SlideRoom,enterprise,1,0,0,0,,USA,Dallas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
10949,R4 Global Solutions,software,1,0,0,0,,USA,SF Bay,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2003
10950,Tunespotter,software,1,0,0,0,,USA,New York,2012,2012,1,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10951,Preventice,health,1,0,0,0,,USA,Minneapolis,2011,2011,1,1500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007
10952,Dental Kidz,biotech,1,0,0,0,,USA,New York,2012,2012,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10953,Cancer Prevention Pharmaceuticals,biotech,1,0,0,0,,USA,Tucson,2009,2013,3,6072500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10954,Kindred Biosciences,biotech,0,0,1,0,,USA,SF Bay,2012,2013,2,6309755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10955,Drill Map,software,1,0,0,0,,USA,Austin,2012,2013,2,7179849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10956,CrowdComputing Systems,software,1,0,0,0,,USA,New York,2011,2013,2,7300000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2010
10957,Tni BioTech,biotech,1,0,0,0,,USA,Washington DC,2013,2013,1,2892750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10958,SpoonRocket,other,1,0,0,0,,USA,SF Bay,2013,2013,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10959,Higher Learning Technologies,education,1,0,0,0,,USA,Coralville,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10960,People+,mobile,1,0,0,0,,USA,SF Bay,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013
10961,Portal Solutions,enterprise,1,0,0,0,,USA,Washington DC,2012,2012,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
10962,DxNA,biotech,1,0,0,0,,USA,Saint George,2012,2013,2,2773471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
10963,ProNova Solutions,biotech,1,0,0,0,,USA,Knoxville,2012,2012,1,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10964,Instamour,mobile,1,0,0,0,,USA,Philadelphia,2013,2013,3,80000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2013
10965,Loop Commerce,ecommerce,1,0,0,0,,USA,SF Bay,2012,2013,3,13200000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2012
10966,Angle,news,1,0,0,0,,USA,Eugene,2011,2013,2,1075000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10967,ICU Metrix,biotech,1,0,0,0,,USA,Denver,2013,2013,1,116667,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10968,memloom,design,1,0,0,0,,USA,Detroit,2013,2013,1,523500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10969,Nudge Technology,mobile,1,0,0,0,,USA,SF Bay,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10970,Sharp Edge Labs,biotech,1,0,0,0,,USA,Pittsburg,2012,2013,2,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10971,epacube,software,1,0,0,0,,USA,Dallas,2011,2013,4,2498750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
10972,AxioMx,biotech,1,0,0,0,,USA,Branford,2012,2013,2,4000000,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012
10973,Scent Sciences,hardware,1,0,0,0,,USA,SF Bay,2012,2012,1,467600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
10974,Penumbra,biotech,1,0,0,0,,USA,SF Bay,2012,2012,1,121230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
10975,DreamyourMind,advertising,1,0,0,0,,ITA,Rome,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
10976,VacationFutures,hospitality,1,0,0,0,,USA,Raleigh-Durham,2013,2013,2,367500,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10977,Swink.tv,web,1,0,0,0,,USA,SF Bay,2011,2012,2,3475521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
10978,Vinny,mobile,1,0,0,0,,USA,United States - Other,2013,2013,1,350000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10979,SnoopWall,security,1,0,0,0,,USA,Nashua,2013,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10980,ArborMetrix,analytics,1,0,0,0,,USA,Detroit,2013,2013,1,7000000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011
10981,Maisa Solutions,software,1,0,0,0,,USA,SF Bay,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
10982,GlobalMedia Group,biotech,1,0,0,0,,USA,Phoenix,2012,2012,1,855620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
10983,InterValve,biotech,1,0,0,0,,USA,Minneapolis,2012,2013,2,8559055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10984,GlucoSentient,biotech,1,0,0,0,,USA,Champaign,2012,2012,1,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10985,CloudAccess,enterprise,1,0,0,0,,USA,Los Angeles,2012,2012,1,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10986,"Sphere (Spherical, Inc.)",mobile,1,0,0,0,,USA,SF Bay,2012,2013,2,2275000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013
10987,mNectar,mobile,1,0,0,0,,USA,California - Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10988,Nerdist,public_relations,0,1,0,0,,USA,Los Angeles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
10989,Red Ride,transportation,1,0,0,0,,USA,Seattle,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
10990,Tango Publishing,consulting,1,0,0,0,,USA,New York,2011,2013,2,1125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
10991,nPulse Technologies,network_hosting,1,0,0,0,,USA,Charlottesville,2013,2013,2,2947189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10992,Sequel Youth and Family Services,hospitality,1,0,0,0,,USA,Huntsville,2013,2013,1,66000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
10993,Prometheus Group,software,1,0,0,0,,USA,Raleigh-Durham,2013,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
10994,Virdocs Software,software,1,0,0,0,,USA,Chicago,2012,2012,2,200000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
10995,Showqase,software,1,0,0,0,,USA,Seattle,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2012
10996,PREPWORKS,education,1,0,0,0,,USA,Miami,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
10997,CareerTagged.com,mobile,1,0,0,0,,USA,Naples,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10998,Cinematique,web,1,0,0,0,,USA,New York,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
10999,The Social Closet,fashion,1,0,0,0,,USA,Chicago,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
11000,Eponym,ecommerce,1,0,0,0,,USA,New York,2012,2012,1,1000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
11001,SafetyPay,ecommerce,1,0,0,0,,USA,Miami,2008,2013,2,13000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
11002,Adaptive Payments,ecommerce,1,0,0,0,,USA,Fort Lauderdale,2011,2012,2,7875598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
11003,CS Creative Suite,advertising,1,0,0,0,,USA,Maryland - Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2009
11004,CD-Tech,web,1,0,0,0,,ISR,Tel Aviv,,,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003
11005,Oncoscope,hospitality,1,0,0,0,,USA,Raleigh-Durham,2010,2012,3,3648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006
11006,Digital Authentication Technologies,security,1,0,0,0,,USA,Palm Beach,2012,2012,1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
11007,BrainRush,education,1,0,0,0,,USA,Los Angeles,2012,2012,1,875000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
11008,ECKey,hardware,1,0,0,0,,USA,Philadelphia,2012,2013,2,2248905,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
11009,Estimote,analytics,1,0,0,0,,USA,Los Angeles,2013,2013,4,3400000,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012
11010,Crowdly,software,1,0,0,0,,USA,Boston,2010,2013,3,1534997,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2012
11011,Aplos Software,software,1,0,0,0,,USA,Fresno,2009,2012,2,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
11012,Defense.net,security,1,0,0,0,,USA,SF Bay,2013,2013,1,9500000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2012
